"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-04-27","2024","04","27","","19.5","","2.6","","11.1","","6.9","","0.0","","","","","","2.8","","","","17","","43",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-04-28","2024","04","28","","20.7","","7.6","","14.2","","3.8","","0.0","","","","","","2.5","","","","33","","38",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-04-29","2024","04","29","","12.0","","5.5","","8.7","","9.3","","0.0","","","","","","2.8","","","","8","","40",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-04-30","2024","04","30","","8.2","","6.1","","7.2","","10.8","","0.0","","","","","","13.5","","","","7","","43",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-05-01","2024","05","01","","15.6","","5.9","","10.7","","7.3","","0.0","","","","","","0.5","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-05-02","2024","05","02","","18.6","","7.1","","12.8","","5.2","","0.0","","","","","","0.0","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-05-03","2024","05","03","","18.4","","8.5","","13.5","","4.5","","0.0","","","","","","0.0","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-05-04","2024","05","04","","23.0","","12.0","","17.5","","0.5","","0.0","","","","","","0.0","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-05-05","2024","05","05","","16.6","","11.6","","14.1","","3.9","","0.0","","","","","","7.5","","","","18","","42",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-05-06","2024","05","06","","20.7","","9.3","","15.0","","3.0","","0.0","","","","","","0.0","","","","26","","35",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-05-07","2024","05","07","","21.5","","5.8","","13.7","","4.3","","0.0","","","","","","0.0","","","","26","","31",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-05-08","2024","05","08","","15.3","","8.1","","11.7","","6.3","","0.0","","","","","","8.1","","","","8","","43",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-05-09","2024","05","09","","17.0","","4.4","","10.7","","7.3","","0.0","","","","","","0.0","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-05-10","2024","05","10","","17.4","","7.2","","12.3","","5.7","","0.0","","","","","","0.0","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-05-11","2024","05","11","","17.3","","5.5","","11.4","","6.6","","0.0","","","","","","1.3","","","","17","","33",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-05-12","2024","05","12","","16.6","","9.6","","13.1","","4.9","","0.0","","","","","","2.6","","","","16","","31",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-05-13","2024","05","13","","19.3","","9.3","","14.3","","3.7","","0.0","","","","","","0.9","","","","20","","49",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-05-14","2024","05","14","","21.6","","13.2","","17.4","","0.6","","0.0","","","","","","5.3","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-05-15","2024","05","15","","20.0","","11.2","","15.6","","2.4","","0.0","","","","","","0.3","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-05-16","2024","05","16","","23.4","","12.5","","18.0","","0.0","","0.0","","","","","","0.0","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-05-17","2024","05","17","","24.0","","13.4","","18.7","","0.0","","0.7","","","","","","2.6","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-05-18","2024","05","18","","24.2","","15.0","","19.6","","0.0","","1.6","","","","","","0.3","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-05-19","2024","05","19","","26.6","","12.0","","19.3","","0.0","","1.3","","","","","","0.0","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-05-20","2024","05","20","","28.7","","15.8","","22.3","","0.0","","4.3","","","","","","0.0","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-05-21","2024","05","21","","23.5","","16.4","","19.9","","0.0","","1.9","","","","","","12.5","","","","26","","35",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-05-22","2024","05","22","","30.2","","16.0","","23.1","","0.0","","5.1","","","","","","0.9","","","","21","","48",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-05-23","2024","05","23","","24.8","","16.7","","20.8","","0.0","","2.8","","","","","","0.1","","","","26","","49",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-05-24","2024","05","24","","17.9","","10.1","","14.0","","4.0","","0.0","","","","","","0.0","","","","31","","51",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-05-25","2024","05","25","","19.2","","7.5","","13.4","","4.6","","0.0","","","","","","0.1","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-05-26","2024","05","26","","21.1","","14.0","","17.5","","0.5","","0.0","","","","","","0.0","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-05-27","2024","05","27","","23.0","","16.3","","19.7","","0.0","","1.7","","","","","","29.4","","","","21","","45",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-05-28","2024","05","28","","20.2","","12.5","","16.3","","1.7","","0.0","","","","","","0.7","","","","27","","36",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-05-29","2024","05","29","","16.8","","9.2","","13.0","","5.0","","0.0","","","","","","0.0","","","","36","","32",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-05-30","2024","05","30","","19.7","","7.5","","13.6","","4.4","","0.0","","","","","","0.0","","","","33","","32",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-05-31","2024","05","31","","24.7","","9.6","","17.2","","0.8","","0.0","","","","","","0.0","","","","26","","36",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-06-01","2024","06","01","","26.7","","13.0","","19.8","","0.0","","1.8","","","","","","0.0","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-06-02","2024","06","02","","26.2","","13.5","","19.9","","0.0","","1.9","","","","","","0.0","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-06-03","2024","06","03","","28.9","","13.2","","21.1","","0.0","","3.1","","","","","","0.0","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-06-04","2024","06","04","","29.3","","14.9","","22.1","","0.0","","4.1","","","","","","0.0","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-06-05","2024","06","05","","31.0","","18.6","","24.8","","0.0","","6.8","","","","","","0.0","","","","19","","32",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-06-06","2024","06","06","","23.4","","16.1","","19.8","","0.0","","1.8","","","","","","50.6","","","","27","","46",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-06-07","2024","06","07","","20.4","","14.0","","17.2","","0.8","","0.0","","","","","","13.4","","","","25","","47",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-06-08","2024","06","08","","21.0","","13.4","","17.2","","0.8","","0.0","","","","","","2.9","","","","29","","40",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-06-09","2024","06","09","","18.6","","12.6","","15.6","","2.4","","0.0","","","","","","1.5","","","","26","","52",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-06-10","2024","06","10","","14.8","","10.1","","12.5","","5.5","","0.0","","","","","","0.0","","","","29","","40",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-06-11","2024","06","11","","16.2","","9.8","","13.0","","5.0","","0.0","","","","","","0.0","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-06-12","2024","06","12","","21.6","","13.3","","17.4","","0.6","","0.0","","","","","","0.0","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-06-13","2024","06","13","","26.0","","10.7","","18.4","","0.0","","0.4","","","","","","10.0","","","","27","","56",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-06-14","2024","06","14","","22.1","","12.1","","17.1","","0.9","","0.0","","","","","","0.0","","","","33","","37",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-06-15","2024","06","15","","19.0","","8.8","","13.9","","4.1","","0.0","","","","","","0.0","","","","1","","35",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-06-16","2024","06","16","","20.9","","6.8","","13.8","","4.2","","0.0","","","","","","0.0","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-06-17","2024","06","17","","30.2","","14.9","","22.6","","0.0","","4.6","","","","","","0.5","","","","22","","34",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-06-18","2024","06","18","","32.6","","20.3","","26.5","","0.0","","8.5","","","","","","0.0","","","","20","","32",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-06-19","2024","06","19","","33.3","","21.9","","27.6","","0.0","","9.6","","","","","","0.0","","","","20","","39",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-06-20","2024","06","20","","29.4","","18.4","","23.9","","0.0","","5.9","","","","","","0.0","","","","31","","35",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-06-21","2024","06","21","","22.1","","18.1","","20.1","","0.0","","2.1","","","","","","0.4","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-06-22","2024","06","22","","21.4","","17.1","","19.2","","0.0","","1.2","","","","","","2.6","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-06-23","2024","06","23","","26.4","","15.7","","21.1","","0.0","","3.1","","","","","","43.9","","","","30","","46",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-06-24","2024","06","24","","27.0","","14.9","","21.0","","0.0","","3.0","","","","","","14.0","","","","2","","46",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-06-25","2024","06","25","","26.8","","16.9","","21.9","","0.0","","3.9","","","","","","0.0","","","","23","","46",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-06-26","2024","06","26","","26.0","","14.8","","20.4","","0.0","","2.4","","","","","","10.4","","","","26","","39",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-06-27","2024","06","27","","18.7","","8.9","","13.8","","4.2","","0.0","","","","","","0.0","","","","30","","48",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-06-28","2024","06","28","","23.4","","7.3","","15.4","","2.6","","0.0","","","","","","0.0","","","","21","","31",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-06-29","2024","06","29","","22.7","","17.4","","20.0","","0.0","","2.0","","","","","","8.4","","","","19","","34",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-06-30","2024","06","30","","25.0","","15.6","","20.3","","0.0","","2.3","","","","","","0.0","","","","31","","47",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-07-01","2024","07","01","","24.9","","13.5","","19.2","","0.0","","1.2","","","","","","0.0","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-07-02","2024","07","02","","27.1","","12.7","","19.9","","0.0","","1.9","","","","","","0.0","","","","17","","34",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-07-03","2024","07","03","","28.1","","18.4","","23.2","","0.0","","5.2","","","","","","0.7","","","","20","","40",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-07-04","2024","07","04","","29.5","","18.5","","24.0","","0.0","","6.0","","","","","","0.6","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-07-05","2024","07","05","","29.6","","19.5","","24.6","","0.0","","6.6","","","","","","1.4","","","","1","","37",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-07-06","2024","07","06","","28.1","","18.8","","23.4","","0.0","","5.4","","","","","","12.2","","","","25","","44",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-07-07","2024","07","07","","27.8","","19.3","","23.6","","0.0","","5.6","","","","","","0.0","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-07-08","2024","07","08","","28.9","","18.4","","23.6","","0.0","","5.6","","","","","","0.0","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-07-09","2024","07","09","","28.4","","19.2","","23.8","","0.0","","5.8","","","","","","13.9","","","","28","","54",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-07-10","2024","07","10","","21.6","","18.3","","20.0","","0.0","","2.0","","","","","","21.0","","","","4","","32",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-07-11","2024","07","11","","21.9","","18.9","","20.4","","0.0","","2.4","","","","","","9.2","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-07-12","2024","07","12","","28.1","","19.2","","23.6","","0.0","","5.6","","","","","","0.0","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-07-13","2024","07","13","","28.6","","19.7","","24.2","","0.0","","6.2","","","","","","2.6","","","","31","","38",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-07-14","2024","07","14","","29.6","","17.3","","23.4","","0.0","","5.4","","","","","","0.0","","","","22","","32",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-07-15","2024","07","15","","30.0","","19.6","","24.8","","0.0","","6.8","","","","","","9.4","","","","33","","42",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-07-16","2024","07","16","","26.2","","19.7","","22.9","","0.0","","4.9","","","","","","0.2","","","","22","","31",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-07-17","2024","07","17","","27.6","","17.7","","22.7","","0.0","","4.7","","","","","","5.3","","","","33","","31",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-07-18","2024","07","18","","20.1","","14.2","","17.2","","0.8","","0.0","","","","","","0.0","","","","27","","33",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-07-19","2024","07","19","","25.7","","13.3","","19.5","","0.0","","1.5","","","","","","0.0","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-07-20","2024","07","20","","27.8","","13.6","","20.7","","0.0","","2.7","","","","","","1.2","","","","31","","36",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-07-21","2024","07","21","","24.4","","13.4","","18.9","","0.0","","0.9","","","","","","0.0","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-07-22","2024","07","22","","26.6","","11.4","","19.0","","0.0","","1.0","","","","","","0.0","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-07-23","2024","07","23","","27.5","","17.7","","22.6","","0.0","","4.6","","","","","","0.0","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-07-24","2024","07","24","","24.8","","17.2","","21.0","","0.0","","3.0","","","","","","26.8","","","","28","","58",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-07-25","2024","07","25","","20.7","","16.1","","18.4","","0.0","","0.4","","","","","","0.1","","","","31","","48",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-07-26","2024","07","26","","26.7","","14.6","","20.6","","0.0","","2.6","","","","","","0.0","","","","29","","33",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-07-27","2024","07","27","","27.6","","16.4","","22.0","","0.0","","4.0","","","","","","0.0","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-07-28","2024","07","28","","28.9","","15.9","","22.4","","0.0","","4.4","","","","","","0.0","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-07-29","2024","07","29","","27.2","","15.1","","21.1","","0.0","","3.1","","","","","","0.0","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-07-30","2024","07","30","","30.1","","15.1","","22.6","","0.0","","4.6","","","","","","0.0","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-07-31","2024","07","31","","29.8","","21.4","","25.6","","0.0","","7.6","","","","","","0.0","","","","33","","35",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-08-01","2024","08","01","","31.6","","21.1","","26.4","","0.0","","8.4","","","","","","0.0","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-08-02","2024","08","02","","31.3","","18.9","","25.1","","0.0","","7.1","","","","","","0.0","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-08-03","2024","08","03","","31.3","","20.5","","25.9","","0.0","","7.9","","","","","","0.0","","","","34","","35",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-08-04","2024","08","04","","30.9","","17.6","","24.3","","0.0","","6.3","","","","","","0.0","","","","29","","36",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-08-05","2024","08","05","","20.1","","12.2","","16.2","","1.8","","0.0","","","","","","10.4","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-08-06","2024","08","06","","23.6","","12.8","","18.2","","0.0","","0.2","","","","","","0.0","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-08-07","2024","08","07","","25.0","","12.2","","18.6","","0.0","","0.6","","","","","","0.0","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-08-08","2024","08","08","","25.6","","12.3","","18.9","","0.0","","0.9","","","","","","2.2","","","","12","","35",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-08-09","2024","08","09","","20.9","","18.1","","19.5","","0.0","","1.5","","","","","","74.1","","","","2","","36",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-08-10","2024","08","10","","24.8","","15.2","","20.0","","0.0","","2.0","","","","","","1.1","","","","21","","40",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-08-11","2024","08","11","","22.2","","13.8","","18.0","","0.0","","0.0","","","","","","4.0","","","","23","","39",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-08-12","2024","08","12","","22.0","","13.1","","17.5","","0.5","","0.0","","","","","","0.0","","","","28","","39",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-08-13","2024","08","13","","27.5","","13.9","","20.7","","0.0","","2.7","","","","","","0.0","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-08-14","2024","08","14","","28.6","","17.8","","23.2","","0.0","","5.2","","","","","","0.0","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-08-15","2024","08","15","","29.7","","18.9","","24.3","","0.0","","6.3","","","","","","0.0","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-08-16","2024","08","16","","29.8","","17.9","","23.9","","0.0","","5.9","","","","","","0.0","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-08-17","2024","08","17","","25.1","","19.5","","22.3","","0.0","","4.3","","","","","","9.2","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-08-18","2024","08","18","","27.0","","19.7","","23.3","","0.0","","5.3","","","","","","4.6","","","","19","","41",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-08-19","2024","08","19","","19.9","","11.1","","15.5","","2.5","","0.0","","","","","","1.5","","","","34","","44",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-08-20","2024","08","20","","20.1","","11.3","","15.7","","2.3","","0.0","","","","","","0.0","","","","35","","46",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-08-21","2024","08","21","","19.6","","12.9","","16.3","","1.7","","0.0","","","","","","6.5","","","","3","","33",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-08-22","2024","08","22","","23.5","","13.5","","18.5","","0.0","","0.5","","","","","","0.0","","","","31","","35",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-08-23","2024","08","23","","25.3","","11.5","","18.4","","0.0","","0.4","","","","","","0.0","","","","24","","46",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-08-24","2024","08","24","","25.7","","12.5","","19.1","","0.0","","1.1","","","","","","0.0","","","","","","",""
"-75.72","45.38","OTTAWA CDA RCS","6105978","2024-08-25","2024","08","25","","27.3","","17.3","","22.3","","0.0","","4.3","","","","","","0.0","","","","","","",""
