date,avg_max_temp,avg_min_temp,avg_mean_temp
2024-01-01,0.08863636363636364,-3.8545454545454545,-1.8903409090909091
2024-01-02,2.1375,-2.775,-0.3096590909090909
2024-01-03,2.3738636363636365,-0.4636363636363636,0.9727272727272729
2024-01-04,2.2590909090909093,-6.521022727272728,-2.1267045454545452
2024-01-05,1.0153409090909091,-5.3857954545454545,-2.20625
2024-01-06,0.34602272727272726,-6.067045454545455,-2.880113636363636
2024-01-07,-2.7323863636363637,-7.389204545454546,-5.055113636363636
2024-01-08,0.3880681818181818,-5.20625,-2.3960227272727272
2024-01-09,3.044318181818182,-4.6744318181818185,-0.8107954545454545
2024-01-10,2.177840909090909,-4.81875,-1.3039772727272727
2024-01-11,-3.725568181818182,-8.555113636363636,-6.127840909090909
2024-01-12,-5.86875,-10.840340909090909,-8.357954545454545
2024-01-13,-2.2113636363636364,-11.094318181818181,-6.665909090909091
2024-01-14,-6.5732954545454545,-13.848863636363637,-10.189204545454546
2024-01-15,-6.596590909090909,-13.922727272727272,-10.267613636363636
2024-01-16,-6.9583892617449665,-12.709395973154363,-9.833557046979866
2024-01-17,-7.918181818181818,-13.20284090909091,-10.55625
2024-01-18,-5.765909090909091,-10.500568181818181,-8.121590909090909
2024-01-19,-7.1238636363636365,-14.636363636363637,-10.910227272727273
2024-01-20,-6.7079545454545455,-12.774431818181819,-9.708522727272728
2024-01-21,-4.1886363636363635,-10.089204545454546,-7.117045454545455
2024-01-22,-1.017613636363636,-6.978977272727272,-4.017613636363636
2024-01-23,2.5102272727272728,-4.3352272727272725,-0.8909090909090909
2024-01-24,1.7613636363636365,-3.5267045454545456,-0.9005681818181818
2024-01-25,3.6482954545454547,-0.3886363636363636,1.5926136363636363
2024-01-26,5.297159090909091,0.4590909090909093,2.886931818181818
2024-01-27,5.099431818181818,0.21761363636363637,2.6460227272727272
2024-01-28,5.64375,1.4767045454545453,3.5636363636363635
2024-01-29,4.584090909090909,-0.7835227272727273,1.8676136363636364
2024-01-30,4.101136363636364,-1.330681818181818,1.4227272727272726
2024-01-31,6.188068181818182,-0.7568181818181818,2.71875
2024-02-01,6.7534090909090905,2.7488636363636365,4.771590909090909
2024-02-02,5.502272727272727,-1.2232954545454546,2.1522727272727273
2024-02-03,2.29375,-3.2261363636363636,-0.4693181818181818
2024-02-04,1.9664772727272728,-4.896022727272728,-1.486931818181818
2024-02-05,2.1636363636363636,-3.733522727272727,-0.7653409090909091
2024-02-06,1.7426136363636364,-3.616477272727273,-0.9409090909090909
2024-02-07,2.1079545454545454,-3.043181818181818,-0.47556818181818183
2024-02-08,5.110795454545454,-0.846590909090909,2.1607954545454544
2024-02-09,8.565909090909091,0.5625,4.577272727272727
2024-02-10,8.50909090909091,0.42954545454545456,4.4721590909090905
2024-02-11,4.296590909090909,1.0619318181818183,2.6875
2024-02-12,3.834090909090909,-1.9414772727272727,0.946590909090909
2024-02-13,3.3164772727272727,-5.607386363636364,-1.1454545454545455
2024-02-14,-1.0244318181818184,-8.094886363636364,-4.59375
2024-02-15,-0.6255681818181816,-6.9721590909090905,-3.7732954545454547
2024-02-16,1.5159090909090909,-7.1022727272727275,-2.7755681818181817
2024-02-17,-0.7494318181818181,-8.428977272727273,-4.614772727272728
2024-02-18,2.0022727272727274,-7.684659090909091,-2.8625
2024-02-19,-0.06136363636363636,-8.806818181818182,-4.447727272727272
2024-02-20,1.6602272727272727,-5.769318181818182,-2.0579545454545456
2024-02-21,7.330625,-3.495625,1.930625
2024-02-22,8.361363636363636,2.0375,5.206818181818182
2024-02-23,9.35909090909091,-5.2823863636363635,2.034659090909091
2024-02-24,-1.8670454545454545,-9.034659090909091,-5.421022727272727
2024-02-25,4.529545454545454,-6.750568181818182,-1.1005681818181818
2024-02-26,4.823863636363637,-3.152840909090909,0.8176136363636364
2024-02-27,6.740909090909091,-3.175,1.7982954545454541
2024-02-28,10.217045454545454,-8.539204545454545,0.8340909090909091
2024-02-29,-2.03125,-8.32784090909091,-5.190340909090909
2024-03-01,2.711931818181818,-7.078409090909091,-2.1676136363636362
2024-03-02,3.052840909090909,-1.2545454545454546,0.8846590909090909
2024-03-03,3.299431818181818,-1.6590909090909092,0.8113636363636364
2024-03-04,6.002272727272727,-1.7335227272727274,2.1045454545454545
2024-03-05,8.726136363636364,0.024431818181818183,4.3625
2024-03-06,4.485795454545454,-1.371590909090909,1.55
2024-03-07,7.563068181818182,-2.663068181818182,2.45
2024-03-08,7.298863636363636,-0.7414772727272727,3.275
2024-03-09,8.433522727272727,1.972159090909091,5.202840909090909
2024-03-10,5.877272727272727,-1.1903409090909092,2.309659090909091
2024-03-11,6.740909090909091,-1.5136363636363637,2.6142045454545455
2024-03-12,10.840909090909092,0.8875,5.85625
2024-03-13,12.415909090909091,1.9346590909090908,7.172159090909091
2024-03-14,11.070454545454545,2.3625,6.701136363636364
2024-03-15,11.447727272727272,2.7590909090909093,7.091477272727273
2024-03-16,9.923295454545455,1.5085227272727273,5.7102272727272725
2024-03-17,10.586363636363636,1.3517045454545455,6.002840909090909
2024-03-18,6.935227272727273,0.3971590909090909,3.659090909090909
2024-03-19,3.909659090909091,-1.7340909090909091,1.0999999999999999
2024-03-20,3.151136363636364,-3.709090909090909,-0.2784090909090911
2024-03-21,0.540340909090909,-5.589204545454545,-2.5545454545454547
2024-03-22,-1.19375,-6.2585227272727275,-3.713636363636364
2024-03-23,0.35738636363636345,-5.2625,-2.45
2024-03-24,1.865909090909091,-5.384090909090909,-1.7460227272727271
2024-03-25,6.041477272727272,-2.2482954545454548,1.91875
2024-03-26,8.307386363636363,1.634090909090909,4.9795454545454545
2024-03-27,11.04034090909091,2.7556818181818183,6.903409090909091
2024-03-28,7.749431818181818,1.3414772727272728,4.563068181818182
2024-03-29,7.380113636363636,-0.21022727272727273,3.5880681818181817
2024-03-30,6.528409090909091,-2.0994318181818183,2.230681818181818
2024-03-31,9.688636363636364,0.5602272727272727,5.120454545454545
2024-04-01,12.20625,2.317613636363636,7.249431818181818
2024-04-02,11.482954545454545,2.473863636363636,6.966477272727273
2024-04-03,8.465909090909092,1.6551136363636363,5.038636363636364
2024-04-04,3.9517045454545454,0.47670454545454544,2.2198863636363635
2024-04-05,6.515340909090909,1.378409090909091,3.960227272727273
2024-04-06,10.046022727272728,3.1426136363636363,6.601704545454545
2024-04-07,13.446022727272727,2.609090909090909,8.053977272727273
2024-04-08,13.845454545454546,4.4772727272727275,9.153977272727273
2024-04-09,16.19375,4.996022727272727,10.605681818181818
2024-04-10,16.288636363636364,6.074431818181818,11.18125
2024-04-11,13.260227272727272,5.952272727272727,9.594318181818181
2024-04-12,15.898863636363636,5.9988636363636365,10.990340909090909
2024-04-13,12.397727272727273,3.4102272727272727,7.8784090909090905
2024-04-14,14.168181818181818,3.894318181818182,9.048863636363636
2024-04-15,15.114204545454545,5.607954545454546,10.3875
2024-04-16,11.860795454545455,3.7755681818181817,7.807954545454545
2024-04-17,9.623295454545454,2.175568181818182,5.882386363636364
2024-04-18,11.292045454545455,3.578409090909091,7.4193181818181815
2024-04-19,13.148295454545455,3.9607954545454547,8.543181818181818
2024-04-20,11.661363636363637,3.177840909090909,7.440340909090909
2024-04-21,10.966477272727273,2.449431818181818,6.740909090909091
2024-04-22,12.455681818181818,1.5397727272727273,7.007954545454545
2024-04-23,17.59318181818182,5.083522727272728,11.330681818181818
2024-04-24,11.976704545454545,2.3204545454545453,7.151704545454545
2024-04-25,9.655681818181819,0.9988636363636366,5.325
2024-04-26,12.176704545454545,3.1454545454545455,7.648295454545455
2024-04-27,15.89715909090909,6.1164772727272725,11.005113636363637
2024-04-28,17.379545454545454,9.03125,13.200568181818182
2024-04-29,13.116477272727273,6.0227272727272725,9.549431818181818
2024-04-30,11.232954545454545,5.6886363636363635,8.447159090909091
2024-05-01,14.349431818181818,6.128977272727273,10.230681818181818
2024-05-02,16.125,7.476136363636364,11.813068181818181
2024-05-03,17.18409090909091,7.88125,12.532386363636364
2024-05-04,18.49659090909091,9.409090909090908,13.95625
2024-05-05,16.191477272727273,9.063068181818181,12.627272727272727
2024-05-06,18.99943181818182,8.811931818181819,13.901136363636363
2024-05-07,17.53181818181818,7.697727272727272,12.597159090909091
2024-05-08,17.18125,8.693181818181818,12.9375
2024-05-09,17.786931818181817,7.485227272727273,12.630681818181818
2024-05-10,19.85340909090909,8.876704545454546,14.386931818181818
2024-05-11,18.432386363636365,9.029545454545454,13.726704545454545
2024-05-12,18.40397727272727,10.054545454545455,14.241477272727273
2024-05-13,19.93522727272727,10.694886363636364,15.356818181818182
2024-05-14,20.869886363636365,12.085795454545455,16.480113636363637
2024-05-15,20.436363636363637,11.471590909090908,15.971590909090908
2024-05-16,20.352840909090908,11.922727272727272,16.131818181818183
2024-05-17,19.314204545454544,12.256818181818181,15.764772727272728
2024-05-18,19.401704545454546,12.207954545454545,15.814772727272727
2024-05-19,21.235227272727272,10.850568181818181,16.03068181818182
2024-05-20,23.3375,12.589772727272727,17.979545454545455
2024-05-21,23.422727272727272,14.530113636363636,18.95909090909091
2024-05-22,24.45909090909091,14.173295454545455,19.32840909090909
2024-05-23,21.601704545454545,13.786931818181818,17.704545454545453
2024-05-24,20.085227272727273,11.240340909090909,15.670454545454545
2024-05-25,18.80625,9.970454545454546,14.395454545454545
2024-05-26,20.073295454545455,11.438636363636364,15.713636363636363
2024-05-27,22.66931818181818,13.272727272727273,17.975
2024-05-28,20.352840909090908,12.507954545454545,16.39659090909091
2024-05-29,18.87272727272727,10.621022727272727,14.785227272727273
2024-05-30,19.275568181818183,9.011363636363637,14.147727272727273
2024-05-31,21.56534090909091,9.85284090909091,15.735227272727272
2024-06-01,23.06590909090909,11.103977272727272,17.102840909090908
2024-06-02,20.69715909090909,13.329545454545455,17.036931818181817
2024-06-03,23.456818181818182,14.58465909090909,19.007386363636364
2024-06-04,25.244318181818183,13.8,19.539772727272727
2024-06-05,24.882386363636364,15.565340909090908,20.244886363636365
2024-06-06,24.16875,13.538636363636364,18.869886363636365
2024-06-07,21.213636363636365,12.552840909090909,16.882954545454545
2024-06-08,20.78352272727273,11.779545454545454,16.25625
2024-06-09,19.051704545454545,11.45284090909091,15.252272727272727
2024-06-10,18.619886363636365,11.671022727272728,15.167045454545455
2024-06-11,19.074431818181818,11.240340909090909,15.145454545454545
2024-06-12,20.426704545454545,11.309090909090909,15.855113636363637
2024-06-13,25.58068181818182,12.75,19.155113636363637
2024-06-14,23.163068181818183,13.26875,18.223863636363635
2024-06-15,19.886363636363637,10.96875,15.406818181818181
2024-06-16,19.432954545454546,10.920454545454545,15.160795454545454
2024-06-17,24.60909090909091,13.659659090909091,19.15909090909091
2024-06-18,26.76818181818182,16.85625,21.81590909090909
2024-06-19,28.82840909090909,18.03352272727273,23.443181818181817
2024-06-20,28.28409090909091,17.20625,22.760227272727274
2024-06-21,24.151704545454546,16.49715909090909,20.342045454545456
2024-06-22,23.382954545454545,16.598863636363635,19.990909090909092
2024-06-23,26.119318181818183,15.903409090909092,21.01875
2024-06-24,25.588068181818183,14.664772727272727,20.15
2024-06-25,25.02159090909091,15.385227272727272,20.207386363636363
2024-06-26,25.923863636363638,15.4375,20.664204545454545
2024-06-27,19.630681818181817,12.867613636363636,16.259090909090908
2024-06-28,21.727840909090908,11.304545454545455,16.542045454545455
2024-06-29,24.12556818181818,15.426704545454545,19.766477272727272
2024-06-30,24.074431818181818,15.20340909090909,19.664204545454545
2024-07-01,24.076704545454547,13.686363636363636,18.886931818181818
2024-07-02,24.414204545454545,14.542045454545455,19.460795454545455
2024-07-03,25.285227272727273,16.97102272727273,21.12556818181818
2024-07-04,27.058522727272727,17.87272727272727,22.473295454545454
2024-07-05,27.148863636363636,17.886931818181818,22.53409090909091
2024-07-06,27.256818181818183,17.6375,22.40625
2024-07-07,28.330113636363638,17.001704545454544,22.669886363636362
2024-07-08,29.798295454545453,18.35681818181818,24.053977272727273
2024-07-09,29.644886363636363,19.807386363636365,24.697727272727274
2024-07-10,27.076704545454547,18.353977272727274,22.707386363636363
2024-07-11,24.679545454545455,18.19715909090909,21.43806818181818
2024-07-12,26.7875,17.539204545454545,22.14318181818182
2024-07-13,27.248295454545456,17.9625,22.64659090909091
2024-07-14,27.51875,18.224431818181817,22.85681818181818
2024-07-15,27.25,18.969886363636363,23.092613636363637
2024-07-16,28.20340909090909,19.457386363636363,23.84431818181818
2024-07-17,28.59147727272727,19.01875,23.801704545454545
2024-07-18,25.31477272727273,16.87272727272727,21.063636363636363
2024-07-19,26.930681818181817,15.596590909090908,21.257954545454545
2024-07-20,27.858522727272728,16.26875,22.063636363636363
2024-07-21,26.98409090909091,17.15625,22.050568181818182
2024-07-22,27.40681818181818,17.28409090909091,22.351136363636364
2024-07-23,27.35,17.171929824561403,22.25438596491228
2024-07-24,26.44375,17.477272727272727,21.970454545454544
2024-07-25,22.87159090909091,15.726136363636364,19.269318181818182
2024-07-26,24.88806818181818,14.923295454545455,19.899431818181817
2024-07-27,26.18806818181818,15.646590909090909,20.939204545454544
2024-07-28,26.673684210526314,16.16315789473684,21.41842105263158
2024-07-29,27.398295454545455,17.72159090909091,22.548295454545453
2024-07-30,27.635795454545455,19.40965909090909,23.50965909090909
2024-07-31,29.036931818181817,20.485227272727272,24.76534090909091
2024-08-01,29.820454545454545,19.494886363636365,24.66590909090909
2024-08-02,28.75,20.834659090909092,24.82215909090909
2024-08-03,28.774431818181817,20.357386363636362,24.583522727272726
2024-08-04,28.898863636363636,17.85909090909091,23.371022727272727
2024-08-05,24.04659090909091,15.971022727272727,19.988636363636363
2024-08-06,21.944318181818183,14.94659090909091,18.454545454545453
2024-08-07,24.052272727272726,14.842045454545454,19.421022727272728
2024-08-08,25.220454545454544,15.361363636363636,20.270454545454545
2024-08-09,25.259090909090908,16.330113636363638,20.786931818181817
2024-08-10,25.229545454545455,16.026136363636365,20.62784090909091
2024-08-11,24.070454545454545,15.5,19.767613636363638
2024-08-12,23.446590909090908,15.176704545454545,19.303409090909092
2024-08-13,25.733522727272728,15.70284090909091,20.73465909090909
2024-08-14,26.917613636363637,16.70625,21.823863636363637
2024-08-15,27.3375,16.989772727272726,22.161363636363635
2024-08-16,24.70056818181818,18.151704545454546,21.42215909090909
2024-08-17,25.16875,18.29375,21.760795454545455
2024-08-18,25.730681818181818,17.296022727272728,21.475568181818183
2024-08-19,22.18125,12.947727272727272,17.54715909090909
2024-08-20,20.840993788819876,12.533540372670808,16.67391304347826
2024-08-21,19.365909090909092,12.299431818181818,15.823295454545455
2024-08-22,21.67215909090909,12.763636363636364,17.217613636363637
2024-08-23,24.601704545454545,13.505113636363637,19.069886363636364
2024-08-24,23.592045454545456,14.657954545454546,19.10965909090909
2024-08-25,25.572727272727274,15.81875,20.695454545454545
2024-08-26,26.467613636363637,15.846022727272727,21.17443181818182
2024-08-27,27.3875,17.29375,22.342045454545456
2024-08-28,21.30909090909091,13.998295454545454,17.645454545454545
2024-08-29,22.039772727272727,13.000568181818181,17.5375
2024-08-30,25.089204545454546,13.788636363636364,19.427272727272726
2024-08-31,24.93465909090909,15.777272727272727,20.376704545454544
2024-09-01,26.732386363636362,13.67215909090909,20.20625
2024-09-02,21.710795454545455,12.727272727272727,17.211363636363636
2024-09-03,22.504545454545454,12.464204545454546,17.48465909090909
2024-09-04,23.506818181818183,13.177840909090909,18.35681818181818
2024-09-05,25.90909090909091,13.88125,19.87784090909091
2024-09-06,25.04659090909091,14.080113636363636,19.546022727272728
2024-09-07,21.7125,10.113068181818182,15.92159090909091
2024-09-08,19.926704545454545,9.534659090909091,14.748295454545454
2024-09-09,21.54375,12.366477272727273,16.972727272727273
2024-09-10,20.153508771929825,9.054385964912282,14.608771929824561
2024-09-11,21.49659090909091,12.133522727272727,16.84431818181818
2024-09-12,21.857386363636362,14.059090909090909,17.925568181818182
2024-09-13,23.300568181818182,14.230113636363637,18.75340909090909
2024-09-14,23.194318181818183,14.602272727272727,18.928409090909092
2024-09-15,25.244886363636365,14.369886363636363,19.789772727272727
2024-09-16,26.01306818181818,14.25625,20.119318181818183
2024-09-17,24.65284090909091,15.241477272727273,19.951704545454547
2024-09-18,23.989772727272726,14.204545454545455,19.12159090909091
2024-09-19,23.964772727272727,14.318181818181818,19.157386363636363
2024-09-20,21.870454545454546,13.426704545454545,17.6625
2024-09-21,21.693181818181817,13.171022727272728,17.457386363636363
2024-09-22,22.2625,13.65,17.932386363636365
2024-09-23,19.55909090909091,13.55,16.557386363636365
2024-09-24,21.001704545454544,14.771590909090909,17.910227272727273
2024-09-25,20.525568181818183,14.622727272727273,17.568181818181817
2024-09-26,21.271875,13.975,17.60625
2024-09-27,21.176136363636363,12.174431818181818,16.688636363636363
2024-09-28,20.082386363636363,12.172727272727272,16.117613636363636
2024-09-29,20.51744966442953,12.812080536912752,16.70469798657718
2024-09-30,20.531543624161074,12.503355704697986,16.52281879194631
2024-10-01,19.375925925925927,10.060493827160494,14.727777777777778
2024-10-02,16.28358208955224,8.140298507462687,12.234328358208955
2024-10-03,18.37037037037037,8.591358024691358,13.466666666666667
2024-10-04,20.043181818181818,9.714204545454546,14.883522727272727
2024-10-05,18.083522727272726,8.17840909090909,13.104545454545455
2024-10-06,20.326704545454547,9.502272727272727,14.944318181818181
2024-10-07,18.25625,8.151136363636363,13.207954545454545
2024-10-08,15.939204545454546,6.894886363636363,11.409090909090908
2024-10-09,13.607386363636364,6.0806818181818185,9.81875
2024-10-10,13.526136363636363,5.028409090909091,9.260227272727272
2024-10-11,17.506818181818183,5.567045454545455,11.529545454545454
2024-10-12,15.483221476510067,5.457046979865772,10.4751677852349
2024-10-13,14.360227272727272,6.911931818181818,10.65625
2024-10-14,12.467613636363636,6.1045454545454545,9.264204545454545
2024-10-15,12.098295454545454,5.330113636363636,8.726704545454545
2024-10-16,12.286931818181818,4.8017045454545455,8.553977272727273
2024-10-17,12.911931818181818,2.9414772727272727,7.9193181818181815
2024-10-18,14.750617283950618,4.353703703703704,9.561728395061728
2024-10-19,17.61875,6.260227272727272,11.939204545454546
2024-10-20,18.782386363636363,7.929545454545455,13.348863636363637
2024-10-21,18.551136363636363,9.636931818181818,14.103977272727272
2024-10-22,19.311409395973154,8.529530201342283,13.930872483221474
2024-10-23,18.83409090909091,7.230113636363637,13.045454545454545
2024-10-24,11.59375,4.2607954545454545,7.93125
2024-10-25,11.257386363636364,2.901136363636364,7.067045454545455
2024-10-26,12.354545454545455,3.692613636363636,8.061363636363636
2024-10-27,11.353977272727272,2.3380681818181817,6.855113636363637
2024-10-28,8.646022727272728,2.4142045454545453,5.55
2024-10-29,12.71625,4.423125,8.584375
2024-10-30,17.241477272727273,8.250568181818181,12.733522727272728
2024-10-31,17.514204545454547,11.213636363636363,14.361931818181818
2024-11-01,13.528395061728395,3.1320987654320986,8.322222222222223
2024-11-02,6.413636363636364,0.7465909090909091,3.596590909090909
2024-11-03,8.547727272727272,0.4653409090909091,4.48125
2024-11-04,11.674431818181818,4.756818181818182,8.21875
2024-11-05,15.572727272727272,7.848863636363636,11.701136363636364
2024-11-06,18.06875,7.8619318181818185,12.993181818181819
2024-11-07,13.166477272727272,7.217045454545454,10.188068181818181
2024-11-08,13.60909090909091,5.059659090909091,9.32159090909091
2024-11-09,9.078977272727272,2.8170454545454544,5.931818181818182
2024-11-10,9.915909090909091,3.802840909090909,6.892045454545454
2024-11-11,11.775568181818182,4.519886363636363,8.142045454545455
2024-11-12,8.014772727272728,1.0568181818181819,4.572727272727272
2024-11-13,6.957386363636363,0.04772727272727273,3.497159090909091
2024-11-14,7.0227272727272725,1.7528409090909092,4.416477272727272
2024-11-15,7.880113636363636,1.9744318181818181,4.9267045454545455
2024-11-16,9.77215909090909,2.0357954545454544,5.917613636363637
2024-11-17,9.378977272727273,1.834659090909091,5.599431818181818
2024-11-18,NA,NA,NA
2024-11-19,NA,NA,NA
2024-11-20,NA,NA,NA
2024-11-21,NA,NA,NA
2024-11-22,NA,NA,NA
2024-11-23,NA,NA,NA
2024-11-24,NA,NA,NA
2024-11-25,NA,NA,NA
2024-11-26,NA,NA,NA
2024-11-27,NA,NA,NA
2024-11-28,NA,NA,NA
2024-11-29,NA,NA,NA
2024-11-30,NA,NA,NA
2024-12-01,NA,NA,NA
2024-12-02,NA,NA,NA
2024-12-03,NA,NA,NA
2024-12-04,NA,NA,NA
2024-12-05,NA,NA,NA
2024-12-06,NA,NA,NA
2024-12-07,NA,NA,NA
2024-12-08,NA,NA,NA
2024-12-09,NA,NA,NA
2024-12-10,NA,NA,NA
2024-12-11,NA,NA,NA
2024-12-12,NA,NA,NA
2024-12-13,NA,NA,NA
2024-12-14,NA,NA,NA
2024-12-15,NA,NA,NA
2024-12-16,NA,NA,NA
2024-12-17,NA,NA,NA
2024-12-18,NA,NA,NA
2024-12-19,NA,NA,NA
2024-12-20,NA,NA,NA
2024-12-21,NA,NA,NA
2024-12-22,NA,NA,NA
2024-12-23,NA,NA,NA
2024-12-24,NA,NA,NA
2024-12-25,NA,NA,NA
2024-12-26,NA,NA,NA
2024-12-27,NA,NA,NA
2024-12-28,NA,NA,NA
2024-12-29,NA,NA,NA
2024-12-30,NA,NA,NA
2024-12-31,NA,NA,NA
